original_image_file,transformed_image_file,cyl_diag,cyl_vert,cyl_horiz,a,b,d,e,g,h
xbox_256_t2.jpg,xbox_256_tt2.jpg,197.61775296049836,1.685239486809291,1.5484509800283273,1.0562887,0.23858063,-0.2611799,0.816247,-0.0005923357,-2.6099022e-05
xbox_256_t3.jpg,xbox_256_tt3.jpg,184.46818296965543,1.9855675756953304,2.482484010692551,1.1874402,0.34379512,0.3725106,0.82261735,-0.00046126987,0.0008264513
xbox_256_t4.jpg,xbox_256_tt4.jpg,204.7299672039222,1.452745956445279,1.7262443952612239,1.0860181,0.3265675,0.117933445,0.87496996,-0.00056677125,-0.0003841133
xbox_256_t5.jpg,xbox_256_tt5.jpg,181.7548298826867,2.5427748502611762,1.5628793095077755,1.1147203,-0.33629137,-0.44332436,1.115392,8.7185486e-05,0.0002958509
xbox_256_t6.jpg,xbox_256_tt6.jpg,218.01670900560612,0.9921343429245341,1.6869171144952695,1.0894245,-0.06944671,-0.24754156,0.93408656,0.000709033,0.0006995761
xbox_256_t7.jpg,xbox_256_tt7.jpg,170.3506859176895,2.9649080394058474,1.7306147913021435,0.92948985,0.23463583,0.0055358545,0.97689086,0.00074993976,-0.00055251253
xbox_256_t8.jpg,xbox_256_tt8.jpg,147.62155854596952,2.8340929839176,2.3315977540210753,0.8272676,0.35248145,-0.44609666,0.9027597,0.00026914573,-0.0002128678
xbox_256_t9.jpg,xbox_256_tt9.jpg,211.85160284186617,3.5370969927317018,1.8408006139155628,1.1450843,-0.44709587,0.24356069,0.9746421,0.00028785891,-0.0001549817
volkswagen_256_t0.jpg,volkswagen_256_tt0.jpg,184.08607302803938,1.058576795703719,1.8737182112428363,1.0307244,-0.046861716,0.15310529,1.0147533,-0.0005794055,0.00082746765
volkswagen_256_t1.jpg,volkswagen_256_tt1.jpg,220.6624067597495,1.0227234741355484,2.4584325491397094,0.9978593,-0.11146746,0.04015476,0.85712034,-0.0002989998,0.00023185581
volkswagen_256_t2.jpg,volkswagen_256_tt2.jpg,252.07061437470156,4.156479850160602,1.7474623751164973,1.0570643,0.22952239,-0.37586093,0.96036214,0.00064116024,0.00079625944
volkswagen_256_t3.jpg,volkswagen_256_tt3.jpg,248.74930554672395,2.0342438664985942,2.484699248035509,0.9224446,0.12978365,0.07238433,0.9109073,0.0009993534,-0.00055673765
volkswagen_256_t4.jpg,volkswagen_256_tt4.jpg,197.34974778018596,2.2177733152211325,2.525506564436836,1.0161489,-0.067358695,-0.05902775,0.9382362,-0.00039323606,4.2535274e-05
volkswagen_256_t5.jpg,volkswagen_256_tt5.jpg,141.27868433778144,2.9434968761639095,1.62604482985487,1.0646132,-0.10035723,0.3307206,0.9079075,0.00038069137,-0.00060051586
volkswagen_256_t6.jpg,volkswagen_256_tt6.jpg,184.9645951312654,1.0187092674166227,1.5857822980983816,1.0256829,-0.20578372,0.19791366,0.8344899,-0.00039612735,-0.0002572672
volkswagen_256_t7.jpg,volkswagen_256_tt7.jpg,216.8245114265551,1.707661856036814,1.6768228909659324,1.0419517,-0.22461577,0.16368943,0.94038033,0.00030128364,0.00039775562
volkswagen_256_t8.jpg,volkswagen_256_tt8.jpg,195.19751336594516,3.051043149537908,2.2686073653933505,1.1238166,0.15625745,0.08158603,0.85935116,0.00010137419,0.00015619108
volkswagen_256_t9.jpg,volkswagen_256_tt9.jpg,216.40611909164636,2.6869137006309307,2.4270779531262603,0.81537294,-0.2192073,-0.015981752,1.1141784,-0.00024155299,-0.00071894575
tacobell_256_t0.jpg,tacobell_256_tt0.jpg,249.9351067640426,3.7240363218334354,2.299814013635825,0.9447167,-0.03523159,0.056612764,0.95534843,-0.00049010065,0.000359434
tacobell_256_t1.jpg,tacobell_256_tt1.jpg,188.27916152682425,1.269213771870588,2.4579981775284527,1.0532981,-0.30648345,0.484135,1.1118937,0.00050452026,0.00019059963
tacobell_256_t2.jpg,tacobell_256_tt2.jpg,211.04400327433953,0.9425739372747959,1.5456913602656375,1.0714203,-0.2418769,-0.026340272,0.8482977,-0.00025791436,0.00019120818
tacobell_256_t3.jpg,tacobell_256_tt3.jpg,147.45560767857276,1.957455747220694,2.0446761424621562,0.8447512,0.2910362,0.36047912,0.82893556,-0.00022615588,0.0002999691
tacobell_256_t4.jpg,tacobell_256_tt4.jpg,210.49739408136486,2.715210049055068,1.9330385158586612,0.80698305,-0.19215517,-0.020904467,1.0695031,0.0009534638,-6.564633e-05
tacobell_256_t5.jpg,tacobell_256_tt5.jpg,140.34687937349426,1.3086159670818842,1.5827729104245916,0.97733265,0.30046207,-0.04619108,1.0404238,-0.00045177242,-0.0003838462
tacobell_256_t6.jpg,tacobell_256_tt6.jpg,252.484259107573,1.2129727126727374,2.588207202545332,0.9619909,-0.12081024,0.19245909,0.8712688,8.6926906e-05,-0.00022017854
tacobell_256_t7.jpg,tacobell_256_tt7.jpg,176.10171409704037,1.6055625002799552,2.5383663384947215,0.8501073,0.04119625,-0.31957605,1.0212983,0.00021134372,-0.0007932834
tacobell_256_t8.jpg,tacobell_256_tt8.jpg,161.4076657365918,3.6070166422274617,1.7428094593018082,0.8893295,0.02343194,-0.27235273,0.95464486,-1.08196355e-05,0.00090015214
tacobell_256_t9.jpg,tacobell_256_tt9.jpg,162.08093877454675,3.397046922575445,1.8892916817417085,0.84064573,-0.15626515,0.33903322,1.1619635,0.0009818957,0.00041150372
uniqlo_256_t0.jpg,uniqlo_256_tt0.jpg,163.05879695177308,1.6744341713674569,1.9754625188200852,0.91697276,-0.4582871,-0.16206126,1.1685915,-0.00019502625,0.00034262097
uniqlo_256_t1.jpg,uniqlo_256_tt1.jpg,237.9007211890546,2.378896557067396,1.5948660180569796,0.83646756,0.35434213,0.37011734,1.0257632,-0.0004612224,0.00038715865
uniqlo_256_t2.jpg,uniqlo_256_tt2.jpg,177.5329073768742,4.051346553835848,1.5788075362308123,0.8785745,-0.18045385,0.44609007,0.8364103,0.0009292984,0.0005029069
uniqlo_256_t3.jpg,uniqlo_256_tt3.jpg,255.8615247342778,2.0235448354799503,1.9182983275759138,1.1497943,0.23350419,-0.17664301,1.0240276,0.00035321616,8.577497e-06
uniqlo_256_t4.jpg,uniqlo_256_tt4.jpg,166.1776673291598,1.4922938257063625,2.2187733350622154,1.1149977,-0.0036057455,-0.18359241,1.1489667,-0.0008017876,0.00010807294
uniqlo_256_t5.jpg,uniqlo_256_tt5.jpg,155.63801025169144,1.3022816481977137,2.1573081667338463,0.8264048,-0.26335478,0.09595122,1.1859381,-0.00021477614,-0.00084652554
uniqlo_256_t6.jpg,uniqlo_256_tt6.jpg,198.3557464825701,2.5436431026216066,2.563560806151995,0.93655896,-0.16184263,-0.16820394,1.0690644,0.00013004737,-0.0007994954
uniqlo_256_t7.jpg,uniqlo_256_tt7.jpg,245.66246416022958,0.9345412244624894,2.5385844008457723,1.0346353,0.11679818,-0.066346794,0.8318142,-0.00027191243,0.00010919091
uniqlo_256_t8.jpg,uniqlo_256_tt8.jpg,251.33571193359163,3.227504266919562,1.8985928900831228,1.1610427,-0.38240835,0.02039312,0.8824674,-0.0005748247,0.0004967247
uniqlo_256_t9.jpg,uniqlo_256_tt9.jpg,181.68173423089726,1.6259498746088858,2.648017500318207,1.175449,0.3032907,0.41920298,1.0332806,3.262455e-05,-0.0009310562
soundcloud_256_t0.jpg,soundcloud_256_tt0.jpg,165.1226602897801,1.0762195793884677,1.681034836119549,1.1208373,-0.24180265,-0.19332898,0.836551,0.0006026037,0.00021281552
soundcloud_256_t1.jpg,soundcloud_256_tt1.jpg,214.2300552292666,3.605324093909456,1.5227089144261796,0.80248815,-0.47113124,-0.34786245,1.0187304,0.00019125472,0.0007135351
soundcloud_256_t2.jpg,soundcloud_256_tt2.jpg,165.2071681511839,3.5651683326447987,2.3090303281397606,0.87584233,0.137002,0.0056837234,0.894165,0.0005223874,0.00094665564
soundcloud_256_t3.jpg,soundcloud_256_tt3.jpg,161.4990285028897,4.041087278114918,2.5694609953126917,0.9696055,-0.2146774,0.16970038,1.099678,0.00029856287,0.00024278232
soundcloud_256_t4.jpg,soundcloud_256_tt4.jpg,167.91566962436264,1.390194185224635,2.525031374719308,1.0865853,-0.032595206,0.33697978,1.0103345,-0.0008484091,-0.00047142475
soundcloud_256_t5.jpg,soundcloud_256_tt5.jpg,132.3699071035461,3.2698962596182564,1.8087345586537653,0.99670345,-0.28602535,0.20902397,1.0392412,-0.00052456406,3.9482533e-05
soundcloud_256_t6.jpg,soundcloud_256_tt6.jpg,253.01185956762401,2.076905842494384,2.2239866779319093,1.132568,0.08753065,0.07235929,0.912982,0.00069244223,-0.0008590374
soundcloud_256_t7.jpg,soundcloud_256_tt7.jpg,226.68843232066536,3.2575547118968724,1.6734159549902332,1.1322018,-0.23665579,-0.20325445,0.8049677,0.00080837053,-0.0007008751
soundcloud_256_t8.jpg,soundcloud_256_tt8.jpg,187.56170406900367,2.5444835945396913,1.522606965172192,0.91177577,0.1209855,-0.3113895,1.0281017,-0.0009577005,-0.00031875825
soundcloud_256_t9.jpg,soundcloud_256_tt9.jpg,202.74114364334,2.913669226978914,1.5627505959617722,1.1907417,0.16954051,-0.1507677,1.0472648,0.0004865175,-0.0008174909
chickfila_256_t0.jpg,chickfila_256_tt0.jpg,185.06577093283883,0.9486449379138999,2.4450505070486512,1.1042649,0.37193835,-0.04124905,1.1098951,0.0009450736,-0.00073480274
chickfila_256_t1.jpg,chickfila_256_tt1.jpg,227.0900381064907,3.254426479678646,1.7848258698723862,1.0136862,0.2268115,0.15428746,0.84188944,-0.00048251383,-0.0004796358
chickfila_256_t2.jpg,chickfila_256_tt2.jpg,242.95030578198504,1.2011246048952622,1.7263098458169617,1.1981027,0.1587833,0.3219938,1.0530835,2.0939482e-05,-0.00046753575
chickfila_256_t3.jpg,chickfila_256_tt3.jpg,182.79400366746836,1.5384056404262534,1.7106986173387677,1.1636775,0.4579887,-0.041589037,0.98633754,0.00092230557,0.0006473529
chickfila_256_t4.jpg,chickfila_256_tt4.jpg,193.08826837333675,1.789782297896461,1.5167372727347535,1.0830332,-0.2911881,0.24630369,1.087555,-9.59879e-06,-0.00075466564
chickfila_256_t5.jpg,chickfila_256_tt5.jpg,214.67940841506123,4.0977698272923275,2.5506193848187513,1.0679545,-0.44220033,-0.17467028,1.106793,0.00077388313,0.00041030574
chickfila_256_t6.jpg,chickfila_256_tt6.jpg,224.94975874176845,1.9413094314810728,2.12094524265639,1.1726203,-0.069300875,0.39051512,1.0592912,0.000524558,-0.00086329435
chickfila_256_t7.jpg,chickfila_256_tt7.jpg,253.55945522381484,3.786960558458659,1.8792829133507623,1.1631997,0.07554528,0.37300828,1.0849286,-0.0009331571,0.00020578499
chickfila_256_t8.jpg,chickfila_256_tt8.jpg,151.3523311637013,2.465366119552594,2.3929139477391166,0.9930718,-0.051109023,-0.4404586,1.1584035,0.00026803455,0.0008761024
chickfila_256_t9.jpg,chickfila_256_tt9.jpg,215.42412044245225,2.955342292823392,1.9804238304824262,0.8048164,-0.44610193,-0.33040258,0.9502179,0.00012650328,6.451159e-05
walmart_256_t0.jpg,walmart_256_tt0.jpg,159.87917566075754,3.328713302188442,1.5190543690546,0.80300105,-0.4821729,-0.31493786,1.0328767,-0.0008351732,-0.00088995724
walmart_256_t1.jpg,walmart_256_tt1.jpg,252.08416202546337,0.9304094966638495,2.413308490348063,1.0155674,-0.16188902,-0.17903435,1.0612662,0.0008580766,-0.0004616469
walmart_256_t2.jpg,walmart_256_tt2.jpg,212.39259619810554,1.1465797517624225,1.6540639442543412,1.0554297,-0.10660936,0.27309173,1.1439143,-0.00020920453,0.0006501844
walmart_256_t3.jpg,walmart_256_tt3.jpg,196.35728009285634,1.2912265746944316,2.310760524434228,1.1106178,-0.43745685,-0.18808691,1.0388908,0.00052066747,0.0002694254
walmart_256_t4.jpg,walmart_256_tt4.jpg,249.5544835968047,0.958142097016419,2.1379609290424133,1.1759472,-0.026954625,-0.46589455,0.93200225,-0.0005066909,-0.00016226464
walmart_256_t5.jpg,walmart_256_tt5.jpg,247.11432916073497,2.8986234092172753,2.386093615065117,0.84831333,-0.4203883,0.1791282,1.1204046,0.0004394921,-0.00042151983
walmart_256_t6.jpg,walmart_256_tt6.jpg,226.89410890098867,1.4862275290355753,2.4884822990514492,1.0785913,0.0779089,0.47121724,0.9571376,0.00059355714,-0.0008912809
walmart_256_t7.jpg,walmart_256_tt7.jpg,162.39624664842825,1.5704238046193515,1.8556868327713243,1.0859028,0.32052445,-0.28426266,0.81546897,-0.00016034984,-0.00020904634
walmart_256_t8.jpg,walmart_256_tt8.jpg,188.49459819012569,1.2929860433556242,1.690576326734733,0.84427524,0.19645603,-0.46874693,1.0373025,-0.00016081204,0.00092391105
walmart_256_t9.jpg,walmart_256_tt9.jpg,229.704231656905,2.613542501117176,1.8709542509442239,1.1073886,-0.2440436,-0.24672148,1.0999417,0.00031695963,1.5276395e-05
gap_256_t0.jpg,gap_256_tt0.jpg,158.98707186949753,1.6441144951096942,1.6566967029579935,0.84913623,0.4821059,-0.12373545,1.0593612,0.00035886854,-0.00046601702
gap_256_t1.jpg,gap_256_tt1.jpg,154.98329741155487,1.767452333964571,1.7231390352721387,1.1071657,-0.10268442,-0.39735442,1.1423969,-0.00031357858,0.00038975597
gap_256_t2.jpg,gap_256_tt2.jpg,168.0739066458882,3.385875108594321,1.554298274861518,1.1727476,-0.34257272,0.04338993,1.0314707,0.0005473051,-0.0008635444
gap_256_t3.jpg,gap_256_tt3.jpg,152.7554833848537,2.627396753795084,1.5910432561691195,0.8120594,-0.20320177,-0.31335974,0.8925441,-0.00080356,-0.000124507
gap_256_t4.jpg,gap_256_tt4.jpg,204.83368741315093,2.3044511052697687,2.447350774727068,0.9935884,-0.17192143,0.14503786,0.8034907,0.0002597981,0.00013775803
gap_256_t5.jpg,gap_256_tt5.jpg,197.55455748495794,2.320012152709932,1.9967062369706778,0.803704,-0.30000418,0.3674222,0.8659077,0.00028055193,0.00088765053
gap_256_t6.jpg,gap_256_tt6.jpg,248.9090746726693,2.310100335503273,2.568734448993796,1.0123456,-0.050880272,0.485332,1.008324,0.0005881756,-0.000374279
gap_256_t7.jpg,gap_256_tt7.jpg,145.8948465225804,1.4802110923947267,1.9467441775953043,0.93963265,0.3407901,0.19060035,0.96062183,-0.00043461134,0.00075380644
gap_256_t8.jpg,gap_256_tt8.jpg,181.25779733547867,1.4153173995061303,1.5509532475716932,0.96412414,-0.3475068,0.40216187,0.8728465,-0.0005304155,-0.0002656629
gap_256_t9.jpg,gap_256_tt9.jpg,254.87405519756527,1.9709960357477458,1.8452151020018355,1.1582298,-0.27691063,-0.15120554,1.0180134,0.00043404312,-0.0007369929
t-mobile_256_t0.jpg,t-mobile_256_tt0.jpg,200.6903150095235,1.011980679266579,1.5432397110359282,1.0903326,-0.07352022,0.0130268475,0.84704775,8.511918e-05,-0.00095391355
t-mobile_256_t1.jpg,t-mobile_256_tt1.jpg,172.44189417422666,0.9867689871069617,2.0894790133861054,1.082019,-0.015292313,-0.089586034,1.0657017,0.00012367766,0.00044871887
t-mobile_256_t2.jpg,t-mobile_256_tt2.jpg,214.3130907731507,1.6806557593323848,2.2935134569723328,1.125069,0.40208,0.15969764,1.1526065,0.00017232027,0.0006759867
t-mobile_256_t3.jpg,t-mobile_256_tt3.jpg,179.99813377546138,1.1598171772388766,1.6706603705290513,0.9308147,0.44692728,0.41710806,1.1728114,0.00043444993,-0.00078693486
t-mobile_256_t4.jpg,t-mobile_256_tt4.jpg,165.74435438625804,4.162371356409407,2.0103070491531025,0.9217432,-0.12020794,0.3607453,0.80690074,-0.00094175024,-0.00097595947
t-mobile_256_t5.jpg,t-mobile_256_tt5.jpg,144.28781255013658,3.394948695667692,2.2141825986197383,1.0321503,-0.33341706,-0.19216415,0.90492016,-0.000791724,-0.0008763938
t-mobile_256_t6.jpg,t-mobile_256_tt6.jpg,199.74234581835245,2.7740972174713416,1.6444528562142138,0.97671705,-0.0978427,-0.47497317,0.9005074,-0.00066404033,0.00045623226
t-mobile_256_t7.jpg,t-mobile_256_tt7.jpg,204.8866200133814,1.0214161668349195,2.3142507690775034,0.97319996,0.13518599,0.13433665,0.82614076,-0.0009968303,-0.0005209096
t-mobile_256_t8.jpg,t-mobile_256_tt8.jpg,224.69413963341776,2.94015747041482,2.1095801577065414,1.0704,-0.4196053,0.38494426,0.81868154,0.00046608137,-0.0002298336
t-mobile_256_t9.jpg,t-mobile_256_tt9.jpg,172.76352777579532,1.66759274799543,1.7220749224891154,1.1523148,-0.41485685,0.30030617,1.0827427,-0.00028202203,0.0008261501
lotto_256_t0.jpg,lotto_256_tt0.jpg,221.222021956586,1.3647423440911042,1.6230359464471817,1.1924812,-0.16572955,0.10090823,1.1955146,0.000925686,0.00080108177
lotto_256_t1.jpg,lotto_256_tt1.jpg,149.76995194885237,2.5867850091970315,1.8564641246789724,1.1819034,0.41472143,0.123982646,0.9160337,-0.0003568126,-0.000101521975
lotto_256_t2.jpg,lotto_256_tt2.jpg,172.12594360613897,1.5704913706911974,2.3368886929375665,0.9187092,-0.1074706,0.018803164,0.81116897,0.00041272704,0.00056490704
lotto_256_t3.jpg,lotto_256_tt3.jpg,214.66403280654976,2.520836801374382,2.15649939351404,0.83063537,0.4301833,-0.14422369,0.96685195,-0.0007522226,0.0005108925
lotto_256_t4.jpg,lotto_256_tt4.jpg,163.28284606004095,1.589615555587238,2.012359846765381,0.86500984,-0.11818539,0.39130422,0.842302,0.00023723679,-0.00078700366
lotto_256_t5.jpg,lotto_256_tt5.jpg,214.9186034155352,1.104335747511404,2.221346315113672,0.9960799,0.3059003,-0.081707895,1.0898534,-0.00037422415,-0.0008905418
lotto_256_t6.jpg,lotto_256_tt6.jpg,222.39114115493442,2.370458126197806,2.3254904226966087,1.0919738,-0.099951625,0.35918435,1.1619673,-0.0007395597,0.0008808689
lotto_256_t7.jpg,lotto_256_tt7.jpg,209.7695319257609,1.4091131836451056,2.406319033883554,0.8613841,0.2573302,-0.24219364,1.0032836,0.00039260343,0.0006343726
lotto_256_t8.jpg,lotto_256_tt8.jpg,156.68602617138322,1.9870688023430974,2.6510935245768787,1.0221429,0.38318917,-0.14697431,1.1090078,-0.0006272388,-0.00083749037
